SOC (%),Voltage (V),Current (A),Battery Temp (°C),Ambient Temp (°C),Charging Duration (min),Degradation Rate (%),Efficiency (%),Charging Cycles,Optimal Charging Duration Class,Battery Power (W),Charging Speed,Temp Diff,Energy Efficiency Ratio,Depth of Discharge (DOD) (%),SoC Change Per Cycle,Charging Stress,Temperature Stress,Battery Health (%),Charging Mode_Normal,Charging Mode_Slow,Battery Type_LiFePO4,EV Model_Model B,EV Model_Model C
79.50202923669917,3.707415684319193,78.10763551197715,34.13259739757419,21.48658754703036,75.2814875718349,11.955188629366578,97.60896227412668,791,1,289.5774729621909,0.09862075190906205,12.646009850543827,1.2795891294359922,20.497970763300827,0.10038135004633734,2666.0164766067846,0.165780850021245,88.04481137063343,0,0,0,1,0
27.88441133807552,3.663525425734937,56.74472735535437,32.20014834158971,28.52967499041209,94.0663581066626,10.84309115953848,97.8313817680923,861,2,207.88575144273756,0.0658291500642162,3.6704733511776197,1.0290851960304126,72.11558866192448,0.03234850503257021,1827.1886384454742,0.03860959254439326,89.15690884046153,0,1,0,0,0
10.496990541124216,3.529465232745453,28.43931467356413,26.258147884272965,26.884836546171943,68.50179875240413,7.546240150636869,98.49075196987263,842,1,100.37557238345221,0.03373584184289932,-0.626688661898978,1.417096445528552,89.50300945887578,0.012451946074880446,746.7637304258211,-0.0090168696803304,92.45375984936314,0,0,0,0,1
83.39152856093507,3.512511754313389,89.00470703368367,25.421925075281315,27.06300240245894,28.54030301627217,7.819031266500167,98.43619374669996,571,0,312.63007964503345,0.15560263467427216,-1.6410773271776264,3.3322675699188573,16.608471439064928,0.14578938559604032,2262.67099355767,-0.05555384202638832,92.18096873349984,1,0,1,0,1
73.61716094628554,4.191405672815222,89.16236694563763,31.95336565405406,28.650649190754432,117.24613900279022,15.04903791358283,96.99019241728344,581,2,373.715650617578,0.15319994320556293,3.302716463299628,0.8202398254626715,26.382839053714463,0.126489967261659,2849.0377135949025,0.027930860924107594,84.95096208641718,1,0,0,1,0
79.41433120173512,3.769028653011777,31.49165902433853,38.93467457846791,23.58124738605332,81.41862443190114,12.702335658335246,97.45953286833296,659,2,118.69296519360883,0.04771463488536141,15.353427192414593,1.1824940484035797,20.585668798264877,0.12032474424505321,1226.117496048693,0.18628589470211857,87.29766434166476,1,0,1,0,1
16.664018656068134,3.975753097885149,50.61154097628893,22.11811608807515,20.51845388761094,43.66097827075073,5.577521593103059,98.8844956813794,208,1,201.21899082522185,0.2421604831401384,1.5996622004642127,2.214113965034676,83.33598134393186,0.07973214667975184,1119.4319387099308,0.035817894331971224,94.42247840689694,0,1,1,1,0
42.26191556898453,3.652777721505545,98.64906905267875,23.0965722519544,30.37162661826404,68.34980851068039,8.963741766936979,98.2072516466126,395,1,360.3431216828871,0.24911381073908775,-7.275054366309643,1.4161142439418264,57.73808443101547,0.10672200901258719,2278.4553509632337,-0.10490374122935364,91.03625823306302,0,0,1,1,0
87.67930832880342,4.050441510090886,12.445067910300384,34.73070456669585,28.84708612308828,27.48958420019837,8.411299328124827,98.31774013437504,649,0,50.40801965978072,0.019146258323539053,5.8836184436075705,3.451006495689413,12.320691671196585,0.1348912435827745,432.2259769051095,0.20651822793421476,91.58870067187517,0,0,1,0,0
66.09683141448022,3.5625877016185816,15.868413213444285,37.65987649659546,19.666656452986533,30.61603535474672,7.739171675116011,98.4521656649768,780,0,56.53261375841841,0.02031807069583135,17.993220043608925,3.1139946726494134,33.90316858551978,0.08463102613889913,597.6024818152553,0.5691169003866732,92.26082832488399,1,0,0,0,0
39.78082223673843,3.79230654304945,51.75382391310995,24.052652682706864,27.50660339908908,103.74725196187744,11.83727807612872,97.63254438477423,967,2,196.26636505351593,0.05346469412511358,-3.4539507163822165,0.9320773820425132,60.21917776326157,0.04109589074043226,1244.8167515840025,-0.03297414158071923,88.16272192387127,0,1,0,0,0
15.720251525742128,4.115382815293516,91.8298185275404,31.75171742218804,29.941565342580574,43.98199522065902,6.038764715784761,98.79224705684304,894,1,377.91485709976183,0.10260314919278257,1.810152079607466,2.1962620059919087,84.27974847425787,0.017564526844404613,2915.7544488172707,0.0402417027241182,93.96123528421523,1,0,1,0,1
37.9884089544096,4.161312415603987,58.48316181574428,34.022791888349474,19.374277778130782,39.495827149863054,6.891878971293208,98.62162420574136,302,0,243.36670736763372,0.19301373536549268,14.648514110218692,2.4353527547609275,62.0115910455904,0.1253742869782495,1989.7604434297343,0.36172897656859515,93.10812102870679,1,0,1,0,1
39.26649898240724,3.827181057874909,54.80312572308612,33.602237708939455,16.198866017226166,70.49114512501393,9.517698928318495,98.0964602143363,424,1,209.74148467973237,0.1289485311131438,17.40337169171329,1.3721483974385729,60.73350101759276,0.09239176231154646,1841.5076577400341,0.24343394781662336,90.4823010716815,0,0,1,0,0
75.66455605042577,3.929387972447496,19.492632996096752,28.16303381733396,17.619474859883482,96.87471313625127,13.264272254742265,97.34714554905156,924,2,76.59411764619578,0.02107311675253703,10.543558957450479,0.9946097661970638,24.335443949574227,0.08179952005451435,548.9716822579527,0.10772505603947777,86.73572774525773,0,1,1,0,0
67.38017242196918,3.616923762264453,69.11020942518647,20.307897833826168,27.11993934542051,26.19465185789879,6.567291167614667,98.68654176647706,884,0,249.9663586850297,0.07809063211885477,-6.812041511594341,3.6288952063864417,32.61982757803082,0.0761357880474228,1403.483072281017,-0.2504919550796072,93.43270883238533,1,0,1,1,0
89.84914683186939,4.193818038295884,83.9892844540203,31.658521136085263,31.98892812451471,77.68079196382558,12.548782728716532,97.4902434542567,343,1,352.2357761668344,0.24415489666866363,-0.3304069884294485,1.2390602715219108,10.15085316813061,0.2611893803252017,2658.9765370922787,-0.004199334808187454,87.45121727128347,0,0,0,0,1
52.49934326457544,3.6621701909684106,44.23780067568061,25.06203078359217,15.899936424708487,31.921044284057334,6.538155726079825,98.69236885478404,426,0,162.00635494847975,0.10360140673461501,9.162094358883683,2.997850493539106,47.50065673542456,0.12294928165005957,1108.689122332322,0.2783050950580146,93.46184427392018,0,0,0,0,1
